Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
[2.5]
[2.5]
0.001, 2.5, 0.076093348715781, 0.29594745221180857

0.001, 2.625, 0.07609376664632321, 0.2954783689000003

0.0010500000000000002, 2.5, 0.07609386854591951, 0.29594744853340266

0.0010500000000000002, 2.625, 0.07609432904898629, 0.2954783549121555

0.0010750000000000004, 2.6875, 0.07609486926824478, 0.29526180111772177

0.0010250000000000003, 2.8125, 0.0760947373357573, 0.2948603851817928

0.0010125000000000004, 2.96875, 0.07609517506971084, 0.2944105020076551

0.0010875000000000008, 3.03125, 0.07609651570183446, 0.2942446442704003

0.0011312500000000012, 3.234375, 0.07609822260675997, 0.2937537808482629

0.0010687500000000011, 3.515625, 0.07609851989189045, 0.29317529365844625

