Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
[10]
[10.0]
0.001, 10.0, 0.08826546337286208, 0.2745198703810102

0.001, 10.5, 0.0896557657825625, 0.2742092348545709

0.0010500000000000002, 10.0, 0.0889176653023835, 0.2742946011673156

0.0010500000000000002, 10.5, 0.09036487067577652, 0.2739820701991672

0.0010750000000000004, 10.75, 0.0914700546351518, 0.27371542832030965

0.0010250000000000003, 11.25, 0.0922139360910806, 0.27362128683455583

0.0010125000000000004, 11.875, 0.09389228354161419, 0.2732902694850351

0.0010875000000000008, 12.125, 0.09598442960176878, 0.2728184558682532

0.0011312500000000012, 12.9375, 0.09947884668696012, 0.27219748323154414

0.0010687500000000011, 14.0625, 0.10200574830483226, 0.271863972180509

0.0010656250000000015, 15.71875, 0.10753795232152656, 0.2712081794494501

0.0011843750000000023, 16.78125, 0.11427354821890942, 0.2706718670281854

0.0012703125000000032, 19.234375, 0.12559798582705814, 0.2704735748311594

0.0012046875000000035, 22.015625, 0.13369627626259845, 0.270782696459825

0.0014093750000000052, 25.53125, 0.1526663052034605, 0.27268865115332447

0.0011515625000000024, 18.171875, 0.11840606308005483, 0.2705203382703526

0.0012171875000000021, 15.390625, 0.10998939805136128, 0.2709397435220774

0.0012078125000000032, 20.359375, 0.12789368246640231, 0.270531409577263

0.0012140625000000025, 17.046875, 0.1160009583388084, 0.2705870732475298

0.001209375000000003, 19.53125, 0.12495064369603923, 0.27047092529701156

0.0013281250000000038, 20.59375, 0.1322912133430462, 0.27069783807022596

0.0011957031250000028, 18.77734375, 0.1218260342132955, 0.2704608870864453

0.0011347656250000025, 19.07421875, 0.12112954213334373, 0.2704748238114363

0.001236425781250003, 19.1943359375, 0.12449818540980295, 0.2704626581007851

0.001222753906250003, 18.4404296875, 0.12135099702746845, 0.27046006966736735

0.001229443359375003, 17.89501953125, 0.11952555655935049, 0.2704825512743878

0.0011820312500000027, 18.0234375, 0.11871507244844731, 0.27050740001048135

0.0012228271484375029, 18.901611328125, 0.12304260183104633, 0.2704553704821029

0.0012498779296875031, 18.564697265625, 0.12255165595909585, 0.27045145973146484

0.0012769653320312533, 18.4583740234375, 0.12288921983357919, 0.2704480987396164

0.0012770385742187531, 18.9195556640625, 0.12461339006029494, 0.27045917881352904

0.0012634674072265657, 18.799774169921875, 0.12379534758764257, 0.2704535172449311

0.0013176055908203162, 18.356536865234375, 0.12358423516722854, 0.2704455683467143

0.001364994812011723, 18.083999633789062, 0.1237643422251905, 0.2704409556686196

0.0013784927368164107, 17.742599487304688, 0.12278005906982432, 0.2704347740420259

0.0014360054016113333, 17.214012145996094, 0.12209479973468024, 0.2704270296264506

0.001524034881591803, 16.839637756347656, 0.122610805497922, 0.2704156403672963

0.001647569656372078, 16.030269622802734, 0.12188048586392866, 0.27039888011746105

0.0017185802459716883, 15.160282135009766, 0.11952869711509277, 0.2704048087695593

0.001930144500732433, 13.976539611816406, 0.11795666786952595, 0.2703962356030863

0.0021772140502929827, 12.357803344726562, 0.11392942792298011, 0.27046648908739307

0.0018591339111328226, 14.846527099609375, 0.12073065872056606, 0.27037313145709924

0.0019294107437133898, 14.68964958190918, 0.12125398789029622, 0.27036163710502303

0.0022119855880737447, 12.635919570922852, 0.11579915019943361, 0.2703974204134267

0.0020708816051483283, 13.484507083892822, 0.11788399921411993, 0.2703740443016074

0.002070147848129285, 14.197617053985596, 0.12130377885285609, 0.2703426371249982

0.0021401495218277113, 14.30815577507019, 0.12297014469902, 0.2703413127169225

0.001998678660392773, 15.513298273086548, 0.12630770718365364, 0.2704137921887621

0.0020528308689594394, 13.991704881191254, 0.1200363190439185, 0.27034956819443706

0.002263569647073761, 13.610211074352264, 0.12143097101572206, 0.2703172599291301

0.002430649098753946, 13.070491820573807, 0.12106776457876745, 0.27029471775520636

0.002517967751622218, 13.386942714452744, 0.12393663174867538, 0.2703109345084858

0.0028084673285484526, 12.14927875995636, 0.12093871029547622, 0.2702454085475605

0.003142626231908823, 11.069840252399445, 0.11839930674441987, 0.2702012250970559

0.003055307579040551, 10.753389358520508, 0.11562339061024675, 0.2702489754971828

0.0037672847121954277, 8.752737790346146, 0.10933487513352402, 0.27028700982617176

0.0034331258088350575, 9.832176297903061, 0.11358237744234972, 0.27022489025917035

0.0035204444617033294, 10.148627191781998, 0.11635601095258884, 0.2701605090482181

0.003753012903034718, 9.846246108412743, 0.11642116128467099, 0.2701233999318107

0.0034625133261084835, 11.083910062909126, 0.12170722335186687, 0.27017276243020455

0.004072899997234379, 9.860315918922424, 0.11915345264292743, 0.2700751430418022

0.004538036879897157, 9.255553752183914, 0.11844981660128986, 0.27001158856511037

0.004828536456823392, 8.01788979768753, 0.11123905715134028, 0.27001068135703654

0.005511548022180847, 6.484879665076733, 0.10293251793965123, 0.2700621145593383

0.005613560433685832, 7.427197441458702, 0.1110034324735327, 0.26987138365316676

0.006543834199011389, 6.217673107981682, 0.10501292207025982, 0.26976727293344094

0.006834333775937625, 4.980009153485298, 0.09530960298377898, 0.26979414655161

0.00854963151812562, 3.1797924637794495, 0.08415254337555296, 0.269014398926282

0.010410179048776736, 0.7607437968254089, 0.07629428937000159, 0.43409026452809385

0.008259131941199385, 4.417456418275833, 0.09396311055356173, 0.2693650213122035

0.010264929260313617, 1.3795757740736008, 0.07676175385187994, 0.3059991751445406

0.007474107964336946, 5.008148774504662, 0.09736035104601112, 0.26960633033149733

