10.0, 0.037814381399007495, 0.3840189333530408
10.0, 0.03781438136294579, 0.384013882913052
20.0, 0.031801139834232675, 0.36216980644541735
10.0, 0.0378143813340745, 0.38400976426876954
20.0, 0.03180113979997142, 0.36216287107858375
20.0, 0.03180113977204089, 0.362157205990166
30.0, 0.04888043029341885, 0.33308012227499684
10.0, 0.27152647619019865, 0.3822562271271814
10.0, 0.037814379879625104, 0.3838030047290161
30.0, 0.04888043027034357, 0.33307455755788895
10.0, 0.27151744903616304, 0.38226860273432306
10.0, 0.271510294588917, 0.3822789011351038
30.0, 0.04888043025114752, 0.333070010655406
20.0, 0.261856003250644, 0.3561289085638774
20.0, 0.031801138328409535, 0.36186093137659525
20.0, 0.26185131824175, 0.35612321731854385
40.0, 0.04971724932423355, 0.3221794637768576
10.0, 0.09819016467713927, 0.37325025408850093
10.0, 0.09819182030290592, 0.37325218020276885
10.0, 0.27139161973154446, 0.3830365775651056
30.0, 0.2537430872444115, 0.33777672026360367
30.0, 0.048880429255543784, 0.3328300841804555
40.0, 0.04971724929692826, 0.32216993533775495
40.0, 0.04971724930693239, 0.32217422019549186
30.0, 0.25373837269460164, 0.337777546983617
20.0, 0.10071190250204795, 0.35030981540159417
20.0, 0.26184757354828636, 0.3561186481909234
20.0, 0.2617511732449429, 0.35597611673406404
20.0, 0.10070904441143289, 0.3502973988587154
10.0, 0.09818882497005922, 0.3732487007124798
50.0, 0.05327732207540132, 0.3167919925927005
20.0, 0.10071032708361113, 0.3503029781594364
40.0, 0.24110064604217316, 0.32487000624003726
40.0, 0.04971724866174429, 0.3219429100284028
30.0, 0.10578834394803573, 0.32255707825660695
50.0, 0.05327732204782259, 0.3167844513986295
50.0, 0.053277322063179186, 0.3167878433958633
40.0, 0.24109713104756436, 0.32486970933539483
30.0, 0.25373456142055895, 0.3377782572428805
30.0, 0.2535841682554376, 0.337858390280494
30.0, 0.10578587948353996, 0.322547991354672
10.0, 0.09813460004343698, 0.3731923856161356
30.0, 0.10578698664276452, 0.3225520757625424
60.0, 0.061771569875292164, 0.2938343083916358
50.0, 0.2380386497593608, 0.31724541792312305
20.0, 0.10064729371446818, 0.35001276730327974
50.0, 0.0532773213963261, 0.31660405426164145
40.0, 0.2409776606351558, 0.3248852590903323
40.0, 0.10468229600735765, 0.3078299920946136
40.0, 0.24109428575282238, 0.324869488789486
50.0, 0.2380358144218807, 0.3172444169861966
60.0, 0.06177156985067085, 0.29382916199538894
60.0, 0.061771569861038246, 0.29383147688185934
40.0, 0.10468010826152808, 0.3078197199213423
30.0, 0.10572995575381955, 0.3223367375151204
40.0, 0.10468109144300929, 0.30782433826514144
50.0, 0.23793666774598063, 0.31722219683254305
60.0, 0.2328537373678887, 0.3059783897623229
50.0, 0.2380335170325063, 0.3172436157590091
50.0, 0.10674517379302417, 0.2968562076838894
60.0, 0.06177156926531604, 0.29370595403265076
70.0, 0.07056684653532738, 0.28346589299428737
60.0, 0.23285129785908065, 0.30597785488473656
40.0, 0.10462966670402271, 0.30757812253799677
50.0, 0.1067429740969099, 0.2968462714693233
70.0, 0.07056684652444438, 0.2834639041501636
50.0, 0.10674396288154558, 0.29685073925578936
60.0, 0.23276296420949338, 0.30597021005360747
60.0, 0.10916006679032793, 0.27725526980218296
60.0, 0.23284931880683676, 0.30597742990908494
70.0, 0.22995139005243825, 0.3008844872581113
