0.01, 25.0, 0.11545214723257889, 0.296763970500365
0.001, 1.0, 0.07609126798118387, 0.30558880872789546
0.001, 0.5, 0.07608961932915571, 0.3229490168878315
0.001, 0.1, 0.07609016495866038, 0.516808396249201
0.001, 100.0, 0.08720914067244745, 0.2934441321016681
0.001, 10.0, 0.07626545963052866, 0.2939284915296471
0.001, 5.0, 0.07613603413777419, 0.29506047702797067
0.001, 25.0, 0.07708751288942749, 0.2932466676231692
0.001, 50.0, 0.07960057504207954, 0.29309094608057606
0.01, 1.0, 0.07637559473909525, 0.3055945125911211
0.01, 0.5, 0.07622096630893531, 0.32299903332194846
0.01, 0.1, 0.0762757375231964, 0.5168587500153468
0.01, 50.0, 0.1545918081397491, 0.30304815284399683
0.01, 10.0, 0.08767713813844288, 0.29448821921111185
0.1, 0.5, 0.0860525765837954, 0.32434470630438833
0.01, 100.0, 0.20663482885707488, 0.31584426048398945
1.0, 1.0, 0.24783647422820956, 0.34451196240714077
0.1, 10.0, 0.20992920329829914, 0.3179854229294985
10.0, 0.1, 0.6245393092204987, 0.6633198332853613
0.1, 100.0, 0.4025608680449489, 0.412416761853248
0.1, 0.1, 0.09080105739487657, 0.5183735537565307
0.01, 5.0, 0.0799244679223612, 0.2951184601923746
0.1, 25.0, 0.2863123222766945, 0.34611220420693434
0.1, 50.0, 0.3453943131248811, 0.3764624472545168
10.0, 1.0, 0.4589688797231257, 0.45796994505193955
0.1, 5.0, 0.15936799103141683, 0.30630599394279157
0.1, 1.0, 0.09386503065749367, 0.3072723940498304
10.0, 0.5, 0.45966061201262615, 0.46693318375260295
10.0, 25.0, 0.5437413100238611, 0.5173054031246515
1.0, 50.0, 0.5044536756158006, 0.4871696616245475
1.0, 100.0, 0.5271400626180538, 0.5046871853603457
10.0, 100.0, 0.5523830613158751, 0.5240394709815381
1.0, 5.0, 0.3556323568100248, 0.38449456331046555
1.0, 25.0, 0.46980965901536653, 0.4608685127681934
10.0, 5.0, 0.510633638416525, 0.4918058719938304
1.0, 0.5, 0.22481651434257718, 0.35602057709037543
10.0, 50.0, 0.5493848472722677, 0.5217047585495465
10.0, 10.0, 0.5291644927824504, 0.5059743027916564
1.0, 0.1, 0.30209757047715574, 0.5566581401175733
1.0, 10.0, 0.4079097290648651, 0.41679767160205705
10.0, 3.0, 0.4932318659849831, 0.47897725476979147
10.0, 4.0, 0.5033183736987571, 0.48633940323198194
0.001, 4.0, 0.07611979013380726, 0.2956363581526426
0.01, 3.0, 0.07771736372543062, 0.29659973475276297
0.01, 2.0, 0.07691861881532779, 0.2986497506910217
1.0, 2.0, 0.28916358715295265, 0.3536657911480225
1.0, 3.0, 0.3176299293966712, 0.3651465553791572
0.001, 3.0, 0.07610687522144075, 0.29661791374049784
0.001, 2.0, 0.07609734325426804, 0.2986710766260574
0.01, 4.0, 0.07873082177539988, 0.29564550729108113
0.1, 2.0, 0.11240083447398541, 0.3022120110227161
0.1, 4.0, 0.1455472727095849, 0.30419950119047623
10.0, 2.0, 0.47870077713901366, 0.46890952612391673
0.1, 3.0, 0.12993001467387377, 0.30256498302151624
1.0, 4.0, 0.3388441973372269, 0.3754502025325133
0.0001, 5.0, 0.07608874622258446, 0.29508811761914944
