0.1, 0.5, 0.09161541531359632, 0.5049498224541503
10.0, 0.5, 0.6083602017750878, 0.6398274253205349
1.0, 1.0, 0.2429649587480433, 0.3770086758281216
0.001, 50.0, 0.2247153162534901, 0.30571459353216845
1.0, 100.0, 0.5540773318495726, 0.5252547258189163
0.01, 5.0, 0.10654699294700708, 0.286398779054602
0.1, 10.0, 0.31826476332554987, 0.34662866875120024
0.1, 0.1, 0.09575462688295332, 0.611189879999016
1.0, 0.1, 0.34369330201874204, 0.6432592620994025
0.1, 100.0, 0.5419395792095953, 0.5148990848811417
10.0, 10.0, 0.5424138398452574, 0.5150121668792094
1.0, 0.5, 0.3015291969414056, 0.5435292892799881
0.01, 100.0, 0.4656183062324612, 0.45079069922859855
0.001, 5.0, 0.07731422034159177, 0.2870927816545947
0.1, 5.0, 0.22706327241755805, 0.30783519340860693
10.0, 50.0, 0.5549422247957129, 0.5259719814898902
0.001, 100.0, 0.3173505550721763, 0.34592250251569273
0.001, 1.0, 0.07609215790470114, 0.35392467425362345
0.01, 0.1, 0.07634788093552687, 0.6109746340484846
0.01, 50.0, 0.37766623941322447, 0.3833569895186425
0.01, 25.0, 0.28611808814025796, 0.33004570464739247
0.1, 1.0, 0.09379132814509397, 0.3531872570263879
0.001, 25.0, 0.14303711950310766, 0.28777697950975467
0.001, 0.1, 0.07609090190032144, 0.611078006040777
0.001, 0.5, 0.07609034103403134, 0.5032650560286821
0.001, 10.0, 0.08634167706949283, 0.28472332862730954
0.01, 10.0, 0.16830311013091417, 0.29198604822466967
10.0, 0.1, 0.6743655881592131, 0.7204236626578933
1.0, 50.0, 0.5498941134462847, 0.5216733589858088
1.0, 5.0, 0.3826758233268199, 0.38734465365811693
0.01, 1.0, 0.0764373020307292, 0.3536894891780896
0.01, 0.5, 0.07629221657858894, 0.5033218368280236
0.1, 25.0, 0.4374693619519799, 0.428050692109868
10.0, 100.0, 0.5553680841456115, 0.5263454704784702
0.1, 50.0, 0.5092505158235583, 0.48715600088770705
10.0, 25.0, 0.5532611436744989, 0.5244981958784887
10.0, 5.0, 0.5134129186326639, 0.48992808389400466
10.0, 1.0, 0.4793620253371711, 0.48700780047289677
1.0, 10.0, 0.4670205504086947, 0.45185968720377934
1.0, 25.0, 0.534620068587821, 0.5086243899251565
1.0, 1.0, 0.2429649587480433, 0.3770086758281216
0.01, 2.0, 0.07887179681962513, 0.29882883056928095
0.001, 2.0, 0.07613172324276027, 0.299801075852577
0.01, 4.0, 0.09484443274405382, 0.28723720261657953
0.1, 3.0, 0.165956906887122, 0.29608737211259
0.01, 3.0, 0.08517622587353152, 0.29001298467256026
0.1, 2.0, 0.12798083316668699, 0.2992619267773562
10.0, 2.0, 0.44875561382244966, 0.43887991848044583
0.0001, 5.0, 0.07610636843006933, 0.2878021803197477
0.01, 2.0, 0.07887179681962513, 0.29882883056928095
0.001, 5.0, 0.07731422034159177, 0.2870927816545947
0.01, 3.0, 0.08517622587353152, 0.29001298467256026
0.01, 4.0, 0.09484443274405382, 0.28723720261657953
1.0, 3.0, 0.32142728166302603, 0.35098322314658875
0.01, 5.0, 0.10654699294701793, 0.2863987790545248
0.001, 3.0, 0.07628788848117414, 0.29138583721592964
0.001, 2.0, 0.07613172324276027, 0.299801075852577
0.001, 4.0, 0.07665376522754033, 0.28851077410236164
0.1, 2.0, 0.12798083316668699, 0.2992619267773562
10.0, 4.0, 0.4982101949250858, 0.47702894295217546
0.1, 4.0, 0.19907037593765992, 0.3007470701379285
0.1, 5.0, 0.22706327241755805, 0.30783519340860693
10.0, 2.0, 0.44875561382244966, 0.43887991848044583
10.0, 3.0, 0.4760698571735791, 0.4588086743789874
1.0, 2.0, 0.27783091530600385, 0.33572806291453794
0.1, 3.0, 0.165956906887122, 0.29608737211259
10.0, 5.0, 0.5134129186326639, 0.48992808389400466
1.0, 5.0, 0.3826758233268199, 0.38734465365811693
1.0, 4.0, 0.3553966004416451, 0.3696465825779967
