Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
4.0, 0.2866667708898272

5.0, 0.2910189136698698

4.5, 0.2889046780163263

4.0, 0.2866667708898272

3.5, 0.2842822274551469

3.0, 0.28173158414842914

2.5, 0.27900737790215785

2.0, 0.2760980986555368

1.5, 0.27299799824072835

1.0, 0.2698782841803214

0.5, 0.2676590328457544

0.55, 0.26776779776498905

0.8, 0.26877605352900713

0.675, 0.26818041978795615

0.55, 0.26776779776498905

0.42500000000000004, 0.2676216338467064

0.30000000000000004, 0.26800869143207146

0.36250000000000004, 0.2677402452309052

0.42500000000000004, 0.2676216338467064

0.48750000000000004, 0.26763097232623934

