Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
15.0, 0.32764354885673885, 0.3500481883512988

20.0, 0.3652175200225741, 0.3734507560124696

17.5, 0.3477641846834074, 0.36215218277089495

15.0, 0.32764354885673885, 0.3500481883512988

12.5, 0.3037812986257898, 0.33702483522490506

10.0, 0.2744169389755135, 0.3230370589572542

7.5, 0.23666324784496495, 0.30844996581707435

5.0, 0.1859155049868914, 0.295067244349207

2.5, 0.11785111318705586, 0.28902967870792085

0.0, nan, nan

-2.5, 0.11785111318705586, 0.28902967870792085

-5.0, 0.1859155049868914, 0.295067244349207

-3.75, 0.1539059436597722, 0.2904111852433778

-2.5, 0.11785111318705586, 0.28902967870792085

-1.25, 0.08522151605184207, 0.29528007357750996

0.0, nan, nan

1.25, 0.08522151605184207, 0.29528007357750996

2.5, 0.11785111318705586, 0.28902967870792085

1.875, 0.10000816614265708, 0.29053108669491223

1.25, 0.08522151605184207, 0.29528007357750996

0.625, 0.07727665464447195, 0.3189933297376452

0.0, nan, nan

-0.625, 0.07727665464447195, 0.3189933297376452

-1.25, 0.08522151605184207, 0.29528007357750996

-0.9375, 0.08018960340537605, 0.3013107367492139

-0.625, 0.07727665464447195, 0.3189933297376452

-0.3125, 0.07631618274992659, 0.4173095612112097

0.0, nan, nan

0.3125, 0.07631618274992659, 0.4173095612112097

0.625, 0.07727665464447195, 0.3189933297376452

0.46875, 0.07658951249972708, 0.3459043619394115

0.3125, 0.07631618274992659, 0.4173095612112097

0.15625, 0.07631211866665649, 0.5538675235917169

0.0, nan, nan

-0.15625, 0.07631211866665649, 0.5538675235917169

-0.3125, 0.07631618274992659, 0.4173095612112097

/zhome/b0/b/127184/Documents/Projects/machine-learning-on-materials/KRR/KRR_class.py:59: RuntimeWarning: invalid value encountered in double_scalars
  K[i,j]=np.exp(-np.square(np.linalg.norm(A[i]-B[j]))/(2*(sigma**2)))
/zhome/b0/b/127184/Documents/Projects/machine-learning-on-materials/KRR/KRR_class.py:59: RuntimeWarning: divide by zero encountered in double_scalars
  K[i,j]=np.exp(-np.square(np.linalg.norm(A[i]-B[j]))/(2*(sigma**2)))
